name,text,price,label
Grilled Shrimp,Marinated with Thai herbs and chili sauce.,5,0
D3. Ice Cream Tempura,,4.95,0
8 Piece Phoenix Roll,"Shrimp tempura, crab, cucumber topped with avocado, black tobiko and eel sauce.",13.18,0
20 oz. Bottled Soda,,1.75,0
Bowl of Baked Potato Soup,Served with shiner bock beer bread. Choice of dressings.,4.99,0
Milk Shakes,Hand dipped milk shakes are made with premium ice cream and topped with whipped cream.,3.99,0
Everything Hash Browns,"Onions, cheddar cheese, and country gravy.",3.99,0
Chocolate Banana Crepe,Fresh sliced bananas with creamy Nutella and sliced almonds in a hot crepe.,6,0
Small Salad,,4.99,0
Fried Calamari,,10,0
3 Pieces Corn Tortilla,,0.5,0
Fountain Beverage,,1.99,0
Thai Shrimp Bites,"Breaded and fried shrimp tossed in an Asian glaze and served on shredded cabbage. Topped with carrots, green onions and sesame seeds.",9.49,0
4 pc. Tenders Waffle Basket,4 Extra Crispy Tenders and 2 Belgian style waffles with 2 sides of Mrs. Butterworth'sÂ® syrup.,7.49,0
21. Basil Fried Rice Lunch Special,Served with house soup and spring roll.,8.95,1
Green Tea,,1.99,0
Lavender Latte,,5,0
Creme Caramel,,4.95,0
Seasonal Fruit,,2.79,0
Cinnabon DelightsÂ® 2 Pack,"Warm donut holes filled with CinnabonÂ® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1,0
Sauteed Mixed Vegetables,,8.95,0
Onion Rings,,2.99,0
Milanesa Torta,"Breaded chicken cutlet, avocado, tomato, oaxaca cheese, refritos and jalapeno mayonnaise.",12,1
Seafood Burrito,Assorted seafood topped with green sauce and melted cheese.,10.99,1
"Baby Iceberg, Hobbs Bacon and Blue Wedge","Raddish, tomato, house-made blue cheese dressing and chive.",13.95,0
Fountain Soda,,2.5,0
Green & black choclate bar,,4.99,0
Fried Wonton with Garlic Sauce,,3.95,0
Veggie Delite Kid's Meal,Got a kid who loves vegetables above all else? Our Veggie DeliteÂ® Kids' meal piles all their favorites on freshly baked bread. Applesauce and an ice cold bottle of low-fat milk  or Honest Kids make for a tasty meal thatâs also a better-for-them option. Subway Fresh Fit for KidsÂ® meals are prepared in front of you and are not a diet program.,5.89,1
Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Tacos, Fiery DoritosÂ® Locos Tacos, Cool Ranch DoritosÂ® Locos Tacos, or Nacho Cheese DoritosÂ® Locos Tacos.",15.99,0
Bean Dip,Prepared fresh everyday.,5.5,0
Chipotle Southwest Steak & Cheese Signature Wrap,"Saddle up with this delicious tomato basil wrap jam-packed with a double portion of steak and topped with your favorite tex-mex flavors like Monterey cheddar, guacamole, jalapeÃ±os, lettuce, tomatoes, red onions, green peppers and Chipotle Southwest sauce.",8.29,1
Shrimp Classic Caesar,"Romaine, roma tomatoes, black olives, red onions, Parmesan and garlic croutons.",13.99,0
Dry Tofu with Chinese Celery,,8.95,0
1007. Case of Spring Water,,20,0
Rotisserie-Style Chicken Sub,,0,1
Can Soda,,1,0
Coffee,,1.39,0
Japanese Icecream,,3,0
Chak-Chak,,5,0
Caesar Salad Wrap Deluxe with Shrimp,Served with salad or fries.,9,1
Fricassee of Wild Mushrooms,Truffle oil and thyme.,6,0
CBT Quesadilla,"Chicken, bacon and tomato. Jack cheese, grilled mesquite chicken, diced tomato and bacon. Served with jalapeno ranch sauce and salsa.",7.99,0
Grapefruit Juice,,0,0
32 oz. Diet Pepsi,,2.95,0
Banana Xango,Fried tortilla stuffed with banana cheesecake served with cinnamon ice cream and caramel sauce.,6.99,0
Fountain Drink,,2.29,0
Tuna Maguro,,4.5,0
Cheesecake,Thick cheesecake baked to perfection and served chilled.,4.95,0
Potstickers,Served with 4 Chinese pork dumplings.,6.95,0
Channa Masala,Garbanzo bean curry.,11.99,0
Green Curry Fried Rice,Wok fried rice in curry sauce with sweet basil and bell pepper.,9.95,0
Regular Stewartâs Root Beer,,2.25,0
"Sausage, Egg & Cheese Biscuit","Rise and shine with our Sausage, Egg & Cheese Biscuit. Savory seasoned sausage, fluffy eggs, and creamy American cheese are layered carefully between one of our warm buttermilk biscuits.",3.19,0
Iced Mocha,,4,0
Seafood Hot and Sour Soup,Prepared spicy.,6.95,0
L11. Chicken with Almond Lunch,Served with pork fried rice and soup.,5.29,1
Chana Saag,"Chick peas soaked overnight and cooked gently with freshly chopped spinach, herbs, and spices. Vegan. Gluten free and served with basmati rice.",13.95,1
Virgin Daiquiri,,6,0
Pretzel Bites,"Warm, soft, salty bear claw pretzel bites and New BelgiumÂ® Fat TireÂ®
 beer cheese.",5,0
Hot Sauce,,0,0
House Cheese Cake,,4.5,0
Spinach Artichoke Dip,Rich and creamy with aged parmesan and chopped kale. Served with crostinis.,9.99,0
Tomato Salad,"With cucumber, onion and olives. Served with pita bread.",11,0
Tropicana Juice,,2.75,0
16 oz. Soup of the Day,Please call the restaurant for today's selection.,6.9,0
S12. General Tso's Chicken,,17.95,0
Fried Chicken Salad,Greens and tomatoes with fried chicken.,9,0
L11. Beef with Broccoli Lunch Special,Includes pork fried rice and one side.,5.75,1
S12. Orange Beef,,12.55,1
Broccoli in Garlic Sauce,Served with steamed rice.,0,0
Preserved Vegetable with Tofu,Vegetarian.,8.95,0
Keba,Three pieces. Cracked wheat stuffed with ground beef.,6.95,0
08. Chicken Satay,,5.25,0
Milk Shakes,Hand dipped milk shakes are made with premium ice cream and topped with whipped cream.,5.49,0
Steamed Dumplings,,5,0
Stir Fried Noodles,Vegetarian.,3.5,0
Toast Breakfast,,1.29,0
Zucca al Forno,"Roasted butternut squash, nut meg and Parmesan.",6.95,0
Tiramisu,"Marscapone cream, lady fingers, espresso.",6,0
Italian Sampler,"Mozzarella Cheese Sticks, garlic bread and seasoned meatballs covered in tomato sauce and Italian cheeses.",10.99,0
Avocado Salad,,6.25,0
Spinach Ricotta Dumplings (14 pcs.),"14 pieces, tomato Sauce, Parmesan Cheese.",12.95,0
Chili Cheese Fries,,4.5,0
Snapple Peach Tea,,2,0
12 Fried Wonton,,4.95,0
Bikini Shrimp,Shrimp wrapped in rice paper fried and served with sweet Thai chili sauce.,9.6,0
Baked Lay's Chips,,1.39,0
Famous BowlÂ® Fill Up,A Famous BowlÂ® with a cookie and your choice of a medium drink,5,0
French Toast - 5 Pc Meal,"Sweet, golden brown, and piping hot, our five-piece French Toast Sticks are perfect for dipping in a side of sweet syrup while youâre on the go. Meal comes in medium and large sizes. Served with Hash Browns, your choice of Drink.",0,0
12 pc. Tenders Family Fill Up,"12 Extra Crispyâ¢ Tenders, 2 Large Mashed Potatoes and Gravy, a Large Cole Slaw, 4 biscuits, and 4 dipping sauces.",20,0
Bottles Gatorade,,2.59,0
Cherry Lime Rickey,"Sprite, fresh lime and cherry syrup.",3.5,0
Deluxe Steak Salad,"Regular is beans, salad and cheese. Deluxe is beans, salsa, guacamole and sour cream.",8.41,0
Musabbaha,Whole chickpeas with tahini sauce and lemon.,6.3,0
Lurisia Sparkling Water,,0,0
Seafood Soup,"Shrimp, scallion, crabmeat and seaweed.",6.95,0
Side of French Fries,,4.35,0
Spinach Dip,"Fresh baby spinach mixed with onions, tomatoes and signature queso dip.",6.99,0
Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Tacos, Crunchy or Soft Taco SupremesÂ®.",18.39,0
Trail Mix,,3,0
Regular Salad,"Mixed greens, carrot, mushroom, cucumber, radish, pico de gallo,
guacamole with jack cheese, vegan salad and lima cilantro dressing.",6.75,0
Pork in Garlic Sauce,"Comes with steamed white rice, and hot and sour or egg drop soup.",7.95,0
Greek Salad,"Romaine lettuce, red onions, black olives and feta.",0,0
Inspired Boneless Chicken Special,Fourteen pieces of boneless chicken.,9.99,0
Cookies & Brownies & Cannolis (per person),,5.95,0
Shredded Pork with Garlic Sauce,Spicy.,7.25,1
Chiles Toreados,,1.99,0
ARCHIVED - Buffalo Chicken Salad,"Crispy chicken tenders, mixed greens, tortilla strips and tomatoes drizzled with Buffalo wing sauce and served with celery and blue cheese dressing.",12.49,0
Vegetables,,6,0
5. Hot and Sour Soup (No Meat),,0,0
Vegetable Tofu Soup for 2,,4.95,0
Unsweetened Tea,,1.98,0
Jumbo Breakfast Platter - Sausage,"Breakfast doesnât come shaped in a bar. Or in a fancy juice. Real breakfast is served on a platterâa jumbo platter with tasty scrambled eggs, hash browns, eight mini pancakes, and your choice of country grilled sausage or three slices of bacon. Checkmate, fancy juice.",4.29,0
Garden Salad,A garden salad served with choice of dressing.,4.53,0
20 oz. The Tropical Smoothie,"Banana, pineapple, strawberry, blueberry and soy milk.",6,0
3 Piece Halloumi Fried Cheese,,6.99,0
Bottled Water,,1,0
Iced Tea,"Brewed fresh daily, our Iced Tea pairs seamlessly with many menu favorites. Also available in unsweetened iced tea.",0,0
Grape,,0,0
Mango Shake,,5,0
7. Beef on Stick,4 pieces.,5.25,0
Mozzarella Sticks,Served on a bed of lettuce with marinara.,4,0
Chef's Salad,"Ham, turkey, chicken, tomatoes, eggs, cucumbers, cheddar, carrots and choice of dressing.",8,0
4 Fried Chicken Wings,,0,1
Spicy Hawaiin Pizza,,0,1
Dasani Water,,2.39,0
28. Seafood Salad,A large salad with shrimp and imitation crab. Served with ginger dressing.,10,0
Beer Battered Onion Rings,,6.25,0
BriskÂ® Mango Fiesta,,1.79,0
Popcorn Shrimp Salad,Lightly batter fried shrimp served over mixed spring green and cucumber.,13,0
Mulligatawny Soup,Vegetable puree seasoned with spice.,4,0
Filbert's Old Time Root Beer,,1.99,0
3517. Feta Cheese,,4.59,0
California Fruit Salad,"Cottage cheese, jello, and seasonal fruit.",11.95,0
8. Tiger Eye,Smoked salmon wrapped in toasted squid in spicy special sauce.,7.25,0
8 Pieces American Dream Roll,"Shrimp tempura, cucumber inside with eel, avocado and caviar on top. Served with your choice of white or brown rice.",8.5,0
Mountain DewÂ® Baja BlastÂ® Zero Sugar,,1.89,0
Dessert Trio,Three delicious mini desserts.,12,0
Side of 6 oz. Beef Burger Patty,,4.35,0
Edamame Appetizer,,3.95,0
Pizza Puff,,2.75,0
Chicken Tortilla Soup,"Citrus-roasted chicken, chipotle chicken broth, chile piquin, cilantro, and crushed tortilla chips.",4,0
Roast Beef Chopped Salad,Piled high with thinly cut slices of lean roast beef. This crowd favorite is served with your choice of fresh veggies.,7,0
Casablanca Salad,"With organic greens, avocado, cucumber, tomato, Turkish figs, goat cheese and cumin.",16.5,0
Can of Soda,"Coke, Diet Coke, Sprite, Tonic.",1.5,0
Tossed Salad,"Fresh crisp lettuce, topped with tomatoes, onions, pepperoncini peppers, cheese and croutons.",0,0
Side Garden Salad,,2.99,0
Stir Fried String Beans,Vegetarian.,3.5,0
"Fig, Bacon and Caramelized Onion Flatbread","Mozzarella, arugula and red-wine balsamic.",17,0
Large Hershey Cookie,,2.41,0
Juice,,2.5,0
FILET OF SOLE IMPERIALE,"IFLWT OF SOLE & JUMBO SHRIMP FRANCESE STYLE SERVED W/ SAFFRON RICE, SAUTEED ZUCCHINI, STRING BEANS & YELLOW SQUASH",18.95,1
Harvest Cheddar SunChips,,1.39,0
10 Slices Whole Stuffed Baked Ziti Specialty Pizza,,28.95,1
Dozen Cookies,"Choose the types of cookies you would like. If you want multiples of a certain type, please specify the quantity of each in the Special Instructions.",5.5,0
3. Berry Blue Smoothie,"Blueberries, pineapples and honey.",0,0
15 Piece Wings,,13.99,0
Chips,,1.79,0
Fountain Soda 32 oz,,3.29,0
19. Szechuan Beef Lunch,Served with fried rice and egg roll. Spicy.,6.35,1
Onion Rings,,2.5,0
11. Teriyaki Beef,,0,0
X2 Energy Lime,,2.99,0
Veggie DeliteÂ® Chopped Salad,"Crispy, crunchy and classically delicious. Try a delicious combination of lettuce, tomatoes, green peppers, black olives, spinach and onions with your choice of dressings.",7.98,0
FRESH BAKED M&M COOKIES 3 FOR $5.00,,5,0
Roasted Italian Veggie Wrap,"A whole wheat tortilla stuffed with roasted vegetables, lettuce and tomato. Served with a side.",8,1
Hot Drip Coffee,,0,0
Popcorn Nuggets Combo,"Large Popcorn Nuggets with a side of your choice, a biscuit, and a medium drink",6.39,0
Family Combo Special with Delia Pizza,A family size Delia pizza and 1 liter soda.,14,0
Kale Caesar Snack,"Gluten-free Caesar dressing, shredded Parmesan cheese, and pickled raisins. Gluten-free. Calories: 200.",3.99,0
Mushroom Bhaji,"Chopped mushrooms cooked with chopped onions, tomatoes and spices. Includes small rice.",11.99,0
Sweet and Sour Chicken Combination Plate,Sweet and sour chicken served with chicken fried rice. Includes soup of the day.,5.8,1
Grits,,1.99,0
16 oz. Veggie Energizer Juice,"Carrots, celery, cucumber and beets.",7.5,0
Nachos Supreme,"Crispy tortilla chips topped with warm nacho cheese sauce, refried beans, seasoned beef, ripe tomatoes and cool sour cream.",2.79,0
Curly fries,,4,0
Spinach Salad,"Fresh tomatoes, bacon, eggs, mushrooms and onions served over fresh spinach.",15.99,0
General Tso's Chicken,"Marinated chicken chunks, fried tender and crispy, sauteed with scorched red peppers in house special tangy sauce.",11.95,1
Pot Stickers Lunch,Fried pork and cabbage dumpling served with ginger soy dipping sauce.,6,0
Mexican Pizza,"A fresh fried Mexican pizza shell layered with refried beans and seasoned beef, another Mexican pizza shell and then topped with our Mexican pizza sauce, three-cheese blend and ripe tomatoes.",3.69,1
The Classic Combo,"All the classic apps you love on one plate-- Boneless Wings, Spinach and Artichoke Dip, Chicken Quesadilla and Mozzarella Sticks.",14.29,0
Premium Wasabi,,1,0
42. Mushu Chicken,,8.75,1
Pizza Bread,,3.5,0
21. Hot and Sour Soup,Hot and spicy.,0,0
Chips and Guacamole,Nacho chips served with a side of premium guacamole.,1.49,0
Pork Loin Chop,"Extra thick 12 oz. house cured loin chop, broiled and served with house sauce. Served with soup or salad and your choice of mashed potatoes or french fries and steamed broccoli.",15,1
Loaded Nacho Tots,"House-made Bacon Cheddar Tots topped with Cheddar cheese, Pepper Jack queso, seasoned nacho meat, bacon, jalapeÃ±os and sour cream.",7.99,0
S2. Tom Kha Soup,"Served with mushroom, lime juice, kaffir lime leaves, galangal root, topped with green onions and cilantro.",0,0
Double Chicken Salad,,10.39,0
Cheese Cake,,4.25,0
Chicken Fingers on Fire,Four pieces. Hot and spicy! Served with ranch or bleu cheese dressing for dipping.,7.5,0
Italian Quinoa Salad,"Roasted tomatoes, cucumber and garlic-herb vinaigrette. Gluten free and vegan.",4.4,0
9360. Boiled Peppery Cod Soup,,22.99,0
SUBWAY ClubÂ® Chopped Salad,"Tender sliced turkey breast, lean roast beef and tasty Black Forest ham come together with your choice of fresh veggies for a low fat flavor fiesta. Experience all the deliciousity for 6 grams of fat.",8.49,0
Mashed Potatoes & Gravy,Creamy mashed potatoes and our signature brown gravy,0,0
Side of Quinoa Tabbouleh,,2.95,0
Triple Delight Soup for 2,,8.95,0
Steamed Rice,,0,1
Baja Salad,"Avocado, bacon, tomatoes, Monterey Jack topped with grilled chicken and served with a hard boiled egg.",9.99,0
SOURDOUGH KINGâ¢ Meal,"SOURDOUGH KINGâ¢ burger features more than 1/2 lbs.* of savory flame-grilled 100% beef, melted American cheese, thick cut bacon, freshly sliced onions & our creamy signature sauce all on a soft sourdough bun. Meal comes in medium and large sizes. Your choice of a side of piping hot, thick cut French Fries or golden Onion Rings and a fountain drink of your choice to make it a meal.",0,1
Cannoli,,3.5,0
Greek Salad,"Romaine, Persian cucumber, red cabbage, tomatoes, red onion, kalamata olives, parsley, feta cheese, whole wheat pita chips, olive oil, garlic, rosemary, and lemon.",10.95,0
14. Onion Rings,15 pieces.,4.25,0
Sweet Potato Truffle Fries,,10.5,0
"2 - 16"" Pizzas Special","With 2 toppings, 8 piece garlic twists and 2 liter soda.",22.99,0
Black Forest Ham Chopped Salad,The Black Forest Ham has never been better. Load it up with all the crunchy veggies you like.,6.79,0
